concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,36074290,OMOP4986066,carbimazole 15 MG Oral Tablet Box of 100 by DE,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,40731445,OMOP4725725,Carbimazole 15 MG Oral Tablet Box of 100 by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731450,OMOP4725720,Carbimazole 15 MG Oral Tablet by A A H,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731451,OMOP4725719,Carbimazole 15 MG Oral Tablet by Alliance,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36074291,OMOP4986067,carbimazole 15 MG Oral Tablet by AMCo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36074292,OMOP4986068,carbimazole 15 MG Oral Tablet by DE,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,40731449,OMOP4725721,Carbimazole 15 MG Oral Tablet by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,21075148,OMOP415185,Carbimazole 1 MG/ML,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21123925,OMOP415186,Carbimazole 1 MG/ML Oral Solution,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21173231,OMOP415189,Carbimazole 1 MG/ML Oral Suspension,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,19040609,331291,carbimazole 20 MG,Drug,RxNorm,S,1969-12-31,2099-12-30
7,carbimazole,42942318,OMOP4668958,Carbimazole 20 MG [CAMEN],Drug,RxNorm Extension,S,2018-08-20,2099-12-30
7,carbimazole,21094611,OMOP415158,Carbimazole 20 MG [NeoMercazole],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,19006936,105383,carbimazole 20 MG Oral Tablet,Drug,RxNorm,S,1969-12-31,2099-12-30
7,carbimazole,21045590,OMOP415167,Carbimazole 20 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21104541,OMOP415173,Carbimazole 20 MG Oral Tablet Box of 100 by A A H,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40731460,OMOP4725708,Carbimazole 20 MG Oral Tablet Box of 100 by Accord,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,21143719,OMOP415174,Carbimazole 20 MG Oral Tablet Box of 100 by Actavis,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21035730,OMOP415170,Carbimazole 20 MG Oral Tablet Box of 100 by Alliance,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21133796,OMOP415172,Carbimazole 20 MG Oral Tablet Box of 100 by AMCo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21035729,OMOP415168,Carbimazole 20 MG Oral Tablet Box of 100 by Archimedes,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060254,OMOP4986054,carbimazole 20 MG Oral Tablet Box of 100 by CST,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36060253,OMOP4986053,carbimazole 20 MG Oral Tablet Box of 100 by Dawa,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,21084854,OMOP415171,Carbimazole 20 MG Oral Tablet Box of 100 by DE,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060249,OMOP4986049,carbimazole 20 MG Oral Tablet Box of 100 by Flamingo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,35897308,OMOP5041543,carbimazole 20 MG Oral Tablet Box of 100 by Genesis,Drug,RxNorm Extension,S,2021-01-31,2099-12-30
7,carbimazole,36958929,OMOP5204016,carbimazole 20 MG Oral Tablet Box of 100 by Glenmark,Drug,RxNorm Extension,S,2023-05-21,2099-12-30
7,carbimazole,40731459,OMOP4725709,Carbimazole 20 MG Oral Tablet Box of 100 by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36060251,OMOP4986051,carbimazole 20 MG Oral Tablet Box of 100 by Mawdsley-Brooks,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,35886087,OMOP5033425,carbimazole 20 MG Oral Tablet Box of 100 by Medihealth,Drug,RxNorm Extension,S,2020-12-06,2099-12-30
7,carbimazole,36060250,OMOP4986050,carbimazole 20 MG Oral Tablet Box of 100 by Morningside,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36120480,OMOP5049433,carbimazole 20 MG Oral Tablet Box of 100 by NorthStar Healthcare Unlimited Company,Drug,RxNorm Extension,S,2021-06-27,2099-12-30
7,carbimazole,36060256,OMOP4986056,carbimazole 20 MG Oral Tablet Box of 100 by Pilsco,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36060255,OMOP4986055,carbimazole 20 MG Oral Tablet Box of 100 by Ria Generics,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,40731461,OMOP4725707,Carbimazole 20 MG Oral Tablet Box of 100 by Sigma,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,21104540,OMOP415169,Carbimazole 20 MG Oral Tablet Box of 100 by Sigma-Tau,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40731458,OMOP4725710,Carbimazole 20 MG Oral Tablet Box of 100 by TEVA,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
